time,lat,lon,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-02-21T18:20:02.527Z,47.6039,-92.5692,0,2.5,ml,,92,0.801,0.85,us,us6000h02d,2022-05-04T13:39:25.040Z,"8 km N of Parkville, Minnesota",mining explosion,1.7,2,0.115,10,reviewed,us,us
2022-02-18T21:04:51.309Z,43.7605,-105.2489,0,3.1,ml,,80,0.947,1.28,us,us7000gm2g,2022-04-30T14:18:27.040Z,"19 km E of Wright, Wyoming",mining explosion,4.1,1.6,0.046,62,reviewed,us,us
2022-02-18T17:48:05.626Z,47.605,-92.5604,0,3.2,ml,,83,0.795,0.81,us,us7000gm0x,2022-04-30T14:18:27.040Z,"8 km N of Parkville, Minnesota",mining explosion,5.1,2,0.105,12,reviewed,us,us
2022-02-14T22:09:22.900Z,45.8362,-106.693,0,3.2,ml,,99,0.912,0.84,us,us7000gkwg,2022-04-30T14:18:13.040Z,"7 km SW of Colstrip, Montana",mining explosion,5.2,1.8,0.056,42,reviewed,us,us
2022-02-14T21:05:13.566Z,43.7494,-105.4143,0,3.4,ml,,59,1.062,0.52,us,us7000gkvs,2022-04-30T14:18:13.040Z,"6 km E of Wright, Wyoming",mining explosion,4.2,1.7,0.049,70,reviewed,us,us
2022-02-13T20:16:45.164Z,43.5188,-105.4171,0,2.9,ml,,117,1.167,0.79,us,us7000glr6,2022-04-30T14:18:08.040Z,"26 km SSE of Wright, Wyoming",mining explosion,3.9,1.6,0.071,26,reviewed,us,us
2022-02-13T19:06:12.465Z,43.7876,-105.3445,0,3.2,ml,,82,1.002,0.37,us,us7000gklc,2022-04-30T14:18:08.040Z,"12 km ENE of Wright, Wyoming",mining explosion,5.7,1.7,0.052,48,reviewed,us,us
2022-02-12T20:09:41.897Z,43.5879,-105.2528,0,3.2,ml,,78,1.029,0.88,us,us7000gkc6,2022-04-30T14:18:03.040Z,"26 km SE of Wright, Wyoming",mining explosion,4.2,1.7,0.051,60,reviewed,us,us
2022-02-12T16:34:30.921Z,43.7454,-105.3743,0,3,ml,,102,1.037,0.51,us,us7000gkav,2022-04-30T14:18:03.040Z,"9 km E of Wright, Wyoming",mining explosion,7.7,1.8,0.062,34,reviewed,us,us
2022-02-11T20:14:31.586Z,45.1289,-106.8126,0,2.9,ml,,69,1.613,0.64,us,us7000gk4d,2022-04-19T17:40:12.040Z,"31 km SW of Birney, Montana",mining explosion,4.6,1.4,0.045,64,reviewed,us,us
2022-02-10T17:49:44.648Z,44.3529,-105.4632,0,3.2,ml,,165,1.051,0.53,us,us7000gjqg,2022-04-19T17:39:36.040Z,"7 km NNE of Gillette, Wyoming",mining explosion,5.2,1.8,0.057,40,reviewed,us,us
2022-02-07T21:21:53.833Z,45.112,-106.7944,0,2.7,ml,,102,1.626,1.2,us,us7000gixj,2022-04-19T17:39:01.040Z,"32 km SW of Birney, Montana",mining explosion,5.6,1.8,0.055,43,reviewed,us,us
2022-02-03T15:41:10.634Z,44.3834,-105.396,0,2.8,ml,,93,1.011,0.79,us,us7000ghm0,2022-04-15T17:56:59.040Z,"13 km NE of Gillette, Wyoming",mining explosion,5.5,1.8,0.052,48,reviewed,us,us
2022-02-02T18:19:39.283Z,47.5904,-92.5809,0,2.7,ml,,82,0.814,0.93,us,us7000ghcz,2022-04-15T17:56:59.040Z,"6 km N of Parkville, Minnesota",mining explosion,2.7,2,0.105,12,reviewed,us,us
2022-01-29T19:36:04.680Z,43.8276,-105.2887,0,3.1,ml,,84,0.95,0.31,us,us7000gg9u,2022-04-15T17:56:59.040Z,"18 km ENE of Wright, Wyoming",mining explosion,6.6,1.8,0.047,74,reviewed,us,us
2022-01-28T18:18:44.738Z,45.1351,-106.8513,0,3.1,ml,,49,1.614,0.88,us,us7000gfz3,2022-04-09T20:19:15.040Z,"33 km SW of Birney, Montana",mining explosion,5.6,1.8,0.041,80,reviewed,us,us
2022-01-28T18:16:03.063Z,47.5855,-92.6112,0,2.9,ml,,82,0.834,1.35,us,us7000ghp2,2022-04-09T20:19:15.040Z,"5 km N of Mountain Iron, Minnesota",mining explosion,4.1,2,0.105,12,reviewed,us,us
2022-01-27T22:03:55.866Z,43.8052,-105.36,0,3.1,ml,,83,1.007,0.59,us,us7000gfnt,2022-04-09T20:19:12.040Z,"12 km ENE of Wright, Wyoming",mining explosion,7.4,1.7,0.042,74,reviewed,us,us
2022-01-27T18:09:18.539Z,47.555,-92.6323,0,3,ml,,80,0.861,0.62,us,us7000gflv,2022-04-09T20:19:11.040Z,"2 km NNW of Mountain Iron, Minnesota",mining explosion,2.1,2,0.105,12,reviewed,us,us
2022-01-25T20:58:15.142Z,43.624,-105.2767,0,3.2,ml,,40,1.025,0.69,us,us7000gf3f,2022-04-09T20:19:03.040Z,"22 km SE of Wright, Wyoming",mining explosion,6.2,1.2,0.042,74,reviewed,us,us
2022-01-23T16:32:57.349Z,43.7701,-105.3401,0,3,ml,,176,1.005,1,us,us7000geee,2022-04-09T20:18:54.040Z,"12 km E of Wright, Wyoming",mining explosion,6,2,0.046,62,reviewed,us,us
2022-01-21T20:07:31.686Z,43.718,-105.3029,0,3.1,ml,,76,1,0.52,us,us7000gdzx,2022-04-01T17:40:09.040Z,"15 km ESE of Wright, Wyoming",mining explosion,7,1.7,0.043,72,reviewed,us,us
2022-01-21T04:59:43.240Z,40.786,-116.212,0,3.3,ml,,53,0.74,0.94,us,us7000gdri,2022-04-01T17:40:09.040Z,"12 km NW of Carlin, Nevada",mining explosion,2.9,1.6,0.026,194,reviewed,us,us
2022-01-19T18:47:42.037Z,43.8374,-105.2433,0,3.1,ml,,51,0.916,0.92,us,us7000gdae,2022-04-01T17:40:09.040Z,"22 km ENE of Wright, Wyoming",mining explosion,5.4,1.8,0.05,52,reviewed,us,us
2022-01-18T15:55:58.223Z,45.681,-106.5756,0,3.2,ml,,150,1.037,0.36,us,us7000gcx9,2022-04-01T17:40:09.040Z,"9 km NE of Lame Deer, Montana",mining explosion,4,1.8,0.059,38,reviewed,us,us
2022-01-16T21:43:06.243Z,43.6413,-105.2956,0,3.2,ml,,109,1.029,0.62,us,us7000gcin,2022-04-01T17:40:09.040Z,"19 km SE of Wright, Wyoming",mining explosion,2.4,1.5,0.074,24,reviewed,us,us
2022-01-14T17:12:06.302Z,47.5704,-92.5061,0,3,ml,,83,0.778,0.73,us,us7000gc11,2022-03-19T22:08:02.040Z,"5 km NNE of Virginia, Minnesota",mining explosion,5.1,2,0.105,12,reviewed,us,us
2022-01-13T21:07:54.877Z,43.8879,-105.327,0,3.2,ml,,88,0.96,1.03,us,us7000gbr7,2022-03-19T22:07:59.040Z,Wyoming,mining explosion,3.1,1.8,0.042,74,reviewed,us,us
2022-01-12T20:23:20.108Z,43.8245,-105.2741,0,3,ml,,84,0.941,0.81,us,us7000gbfr,2022-03-19T22:07:54.040Z,"19 km ENE of Wright, Wyoming",mining explosion,3.7,1.8,0.045,64,reviewed,us,us
2022-01-11T19:59:24.845Z,43.5784,-105.2606,0,3.4,ml,,42,1.039,1.05,us,us7000gb28,2022-03-19T22:07:47.040Z,"26 km SE of Wright, Wyoming",mining explosion,6.5,1.7,0.043,72,reviewed,us,us
2022-01-10T21:02:38.323Z,45.07,-106.897,0,2.8,ml,,98,1.679,0.72,us,us7000ganu,2022-03-19T22:07:37.040Z,"27 km NE of Ranchester, Wyoming",mining explosion,3,1.7,0.062,34,reviewed,us,us
2022-01-07T17:23:38.491Z,47.5786,-92.5798,0,2.9,ml,,82,0.819,0.59,us,us7000g9zm,2022-03-12T22:19:15.040Z,"5 km N of Parkville, Minnesota",mining explosion,4.5,2,0.105,12,reviewed,us,us
2022-01-05T22:06:16.845Z,45.8121,-106.7243,0,3.2,ml,,76,0.943,0.65,us,us7000g9ct,2022-03-12T22:19:10.040Z,"11 km SW of Colstrip, Montana",mining explosion,2.7,1.9,0.06,52,reviewed,us,us
2022-01-03T21:01:46.541Z,43.9499,-105.2868,0,3.3,ml,,92,0.918,0.35,us,us7000g8rj,2022-03-12T22:19:05.040Z,"27 km NE of Wright, Wyoming",mining explosion,5.1,1.2,0.055,56,reviewed,us,us
2022-01-01T23:03:52.032Z,43.6819,-105.3755,0,3.2,ml,,76,1.063,1.13,us,us7000g8dw,2022-03-12T22:19:00.040Z,"12 km SE of Wright, Wyoming",mining explosion,4.9,1.8,0.066,34,reviewed,us,us
